CD_UNID_ORG,CD_PED,CD_IT_PED,CD_PROD_SK,DT_EMIS_PED,DT_PREVIS_ENTREGA,VO_PROD,CD_SIT_IT_PED,CD_TIPO_RETIR,CD_PTOV,CD_SEGTO_MERC,DT_PREV_SAIDA,CD_TPNEG,DT_ALTER
76296,3610,1,11100001,2022-01-13,2022-01-14,5000,1,1,60959,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76218,846019,1,10000301,2022-01-13,2022-01-14,5000,1,4,100397,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76313,3757,1,11110000,2022-01-13,2022-01-14,5000,1,1,1366837,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76930,839067,1,11110000,2022-01-12,2022-01-14,5000,1,1,1343573,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76563,684,1,15310000,2022-01-13,2022-01-14,22000,1,1,1335242,TRR,2022-01-14,38,2022-01-13T19:40:19.628+0000
76589,4070,1,15310000,2022-01-13,2022-01-14,5000,1,2,1392106,CON,2022-01-14,29,2022-01-13T19:40:19.628+0000
76230,844454,1,11110000,2022-01-13,2022-01-14,5000,2,1,76198,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76921,839498,3,15310002,2022-01-12,2022-01-13,3000,2,1,1305086,REV,2022-01-13,20,2022-01-13T19:40:19.628+0000
76965,838379,1,15310002,2022-01-12,2022-01-13,10000,1,1,1346010,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76230,4135,4,15310002,2022-01-13,2022-01-14,5000,1,2,1298520,REV,2022-01-14,85,2022-01-13T19:40:19.628+0000
76555,845572,1,10000003,2022-01-13,2022-01-14,5000,1,1,62629,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76264,848643,2,11110000,2022-01-13,2022-01-14,20000,2,1,1304384,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76264,847494,1,11110000,2022-01-13,2022-01-14,10000,1,2,8641,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76375,829118,1,11110000,2022-01-12,2022-01-14,2500,1,1,1355944,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76230,847014,1,11110000,2022-01-13,2022-01-14,5000,1,2,1307010,REV,2022-01-14,85,2022-01-13T19:40:19.628+0000
76250,3481,1,11200000,2022-01-13,2022-01-14,5000,1,4,1351050,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,488,1,11200000,2022-01-13,2022-01-14,5000,2,1,1399209,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76239,844796,1,10000003,2022-01-13,2022-01-14,15000,1,2,1403828,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76428,848990,2,11110000,2022-01-13,2022-01-14,5000,2,1,1405289,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,848121,1,11110000,2022-01-13,2022-01-14,5000,1,2,60285,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76595,4259,1,10000300,2022-01-13,2022-01-14,5000,1,1,1301133,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76331,969,3,15190002,2022-01-13,2022-01-14,5000,2,1,1354114,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76919,849033,1,15310000,2022-01-13,2022-01-14,5000,1,2,1309548,CON,2022-01-14,10,2022-01-13T19:40:19.628+0000
76257,841332,1,11110000,2022-01-13,2022-01-14,5000,1,2,81256,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,824596,2,15190002,2022-01-12,2022-01-14,5000,1,2,11684,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76264,841540,1,11110000,2022-01-13,2022-01-14,5000,1,2,55457,REV,2022-01-14,20,2022-01-13T19:40:19.628+0000
76285,841578,1,11110000,2022-01-13,2022-01-14,5000,2,1,8821,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76984,844165,1,11110000,2022-01-13,2022-01-14,20000,1,1,1399028,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76563,845187,1,10000003,2022-01-13,2022-01-14,2000,1,1,70252,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76589,831052,2,15310002,2022-01-12,2022-01-14,5000,1,2,1297555,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76269,840779,2,11200000,2022-01-13,2022-01-14,20000,1,1,9012,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76984,5876,1,15310002,2022-01-13,2022-01-14,10000,1,1,1311359,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,1398,1,11110000,2022-01-13,2022-01-14,5000,1,1,1364510,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76285,825077,1,15310002,2022-01-12,2022-01-14,36000,2,1,1304123,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,849621,1,11110000,2022-01-13,2022-01-14,5000,1,2,1354117,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76285,106,1,15310000,2022-01-13,2022-01-14,22000,2,1,1401024,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76582,849411,2,15310002,2022-01-13,2022-01-14,5000,1,2,54604,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76377,849866,2,11110000,2022-01-13,2022-01-14,10000,1,2,54905,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76370,825628,1,15310000,2022-01-12,2022-01-14,5000,2,2,1388930,CON,2022-01-13,21,2022-01-13T19:40:19.628+0000
76934,825008,1,15190002,2022-01-12,2022-01-12,1000,1,1,1274945,REV,2022-01-12,23,2022-01-13T19:40:19.628+0000
76960,839601,1,15310000,2022-01-12,2022-01-20,30000,1,2,1307643,CON,2022-01-20,21,2022-01-13T19:40:19.628+0000
76930,838065,1,15190002,2022-01-12,2022-01-13,13000,1,1,1321791,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76230,848332,1,10000301,2022-01-13,2022-01-14,5000,2,1,1318627,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,844913,1,10000300,2022-01-13,2022-01-14,5000,2,1,55610,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,844218,1,11110000,2022-01-13,2022-01-14,5000,1,2,1392086,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76428,848470,1,10000003,2022-01-13,2022-01-14,15000,1,1,1334499,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76595,4988,1,11110000,2022-01-13,2022-01-14,5000,1,2,1348992,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,842390,1,11110000,2022-01-13,2022-01-15,5000,2,1,1275346,REV,2022-01-15,23,2022-01-13T19:40:19.628+0000
76934,848523,1,11110000,2022-01-13,2022-01-14,5000,2,1,1300468,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76377,5046,1,11110000,2022-01-13,2022-01-14,5000,1,2,1304659,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76239,840941,3,15310002,2022-01-13,2022-01-17,10000,2,1,1368266,REV,2022-01-17,23,2022-01-13T19:40:19.628+0000
76296,835887,1,15190002,2022-01-12,2022-01-13,10000,1,1,1304507,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76950,842997,1,11100001,2022-01-13,2022-01-14,5000,1,2,1393383,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76338,833327,2,15190002,2022-01-12,2022-01-13,5000,1,1,1274789,REV,2022-01-13,61,2022-01-13T19:40:19.628+0000
76947,1320,2,15310002,2022-01-13,2022-01-14,4000,1,1,1355486,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76515,840901,1,15310017,2022-01-13,2022-01-17,5000,1,2,29917,CON,2022-01-17,21,2022-01-13T19:40:19.628+0000
76340,5821,2,15310002,2022-01-13,2022-01-14,10000,1,2,1304410,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76229,834988,2,15310017,2022-01-12,2022-01-13,10000,2,1,1390716,TRR,2022-01-13,38,2022-01-13T19:40:19.628+0000
76520,849886,1,15190002,2022-01-13,2022-01-14,20000,1,1,1305108,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76970,837056,3,11100001,2022-01-12,2022-01-13,10000,1,1,1313563,REV,2022-01-13,51,2022-01-13T19:40:19.628+0000
76264,5357,3,11200000,2022-01-13,2022-01-15,5000,1,2,1359946,REV,2022-01-15,85,2022-01-13T19:40:19.628+0000
76921,3945,2,15190002,2022-01-13,2022-01-14,15000,1,1,1322430,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76257,841659,2,11110000,2022-01-13,2022-01-14,10000,1,2,1298560,REV,2022-01-14,85,2022-01-13T19:40:19.628+0000
76264,838714,2,15310002,2022-01-12,2022-01-13,5000,1,1,1373107,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76377,848041,2,11110000,2022-01-13,2022-01-14,10000,1,2,87403,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76264,844423,2,11110000,2022-01-13,2022-01-14,10000,1,2,1406074,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76375,625,2,11110000,2022-01-13,2022-01-14,5000,2,1,1274909,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76986,842103,1,15190002,2022-01-13,2022-01-14,15000,2,1,1321524,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76269,840627,1,10000003,2022-01-13,2022-01-14,10000,1,2,55665,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76537,826090,1,11000007,2022-01-12,2022-01-12,57500,1,2,1307361,CNG,2022-01-12,26,2022-01-13T19:40:19.628+0000
76250,843168,1,10000301,2022-01-13,2022-01-14,10000,2,1,1301120,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76375,842258,1,11200000,2022-01-13,2022-01-14,5000,1,2,24625,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76272,838356,1,15310000,2022-01-12,2022-01-18,5000,1,2,1383513,CON,2022-01-18,21,2022-01-13T19:40:19.628+0000
76269,849952,1,10000300,2022-01-13,2022-01-14,3000,1,1,1340771,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76250,3988,2,15310002,2022-01-13,2022-01-14,5000,1,4,1305319,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76566,826160,1,11110000,2022-01-12,2022-01-12,5000,1,1,1318186,REV,2022-01-12,23,2022-01-13T19:40:19.628+0000
76285,846725,1,10000301,2022-01-13,2022-01-14,5000,1,2,52824,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76515,4026,1,10000300,2022-01-13,2022-01-14,5000,1,4,1305730,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,845257,1,10000300,2022-01-13,2022-01-14,5000,2,1,1404330,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76257,161,2,15310002,2022-01-13,2022-01-14,5000,1,2,1305330,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,5236,1,11110000,2022-01-13,2022-01-14,5000,1,1,1374064,REV,2022-01-14,61,2022-01-13T19:40:19.628+0000
76537,836658,1,11110000,2022-01-12,2022-01-13,23000,1,1,27635,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76520,849405,1,11110000,2022-01-13,2022-01-14,10000,1,4,1304229,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76264,846014,1,10000301,2022-01-13,2022-01-15,5000,1,1,1346710,REV,2022-01-15,23,2022-01-13T19:40:19.628+0000
76984,841179,2,11110000,2022-01-13,2022-01-14,9000,1,1,1345814,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76341,832660,1,15060004,2022-01-12,2022-01-18,15000,1,2,1405002,CON,2022-01-18,2,2022-01-13T19:40:19.628+0000
76338,843342,3,11110000,2022-01-13,2022-01-14,15000,1,2,1275539,REV,2022-01-14,61,2022-01-13T19:40:19.628+0000
76934,842812,2,11110000,2022-01-13,2022-01-14,15000,2,1,1275122,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76963,5629,1,11110000,2022-01-13,2022-01-14,5000,1,2,1305084,REV,2022-01-14,20,2022-01-13T19:40:19.628+0000
76921,844482,1,10000003,2022-01-13,2022-01-14,3000,2,1,1304596,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76250,770,1,15190002,2022-01-13,2022-01-14,5000,1,2,1305314,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76947,829053,1,10000003,2022-01-12,2022-01-13,5000,1,1,1342381,REV,2022-01-13,61,2022-01-13T19:40:19.628+0000
76949,825237,1,15190000,2022-01-12,2022-01-13,5000,1,1,1387461,REV,2022-01-13,51,2022-01-13T19:40:19.628+0000
76370,428,1,10000003,2022-01-13,2022-01-14,5000,2,2,248317,REV,2022-01-13,61,2022-01-13T19:40:19.628+0000
76264,848975,3,15190002,2022-01-13,2022-01-14,5000,2,1,73515,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76375,848438,1,11110000,2022-01-13,2022-01-14,5000,1,2,86768,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76230,838262,1,10000004,2022-01-12,2022-01-14,5000,1,2,1345765,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,5417,3,15190002,2022-01-13,2022-01-14,10000,1,4,5338,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76296,5901,1,11110000,2022-01-13,2022-01-14,3000,1,1,62427,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76370,5158,1,15160000,2022-01-13,2022-01-13,43000,2,2,1348750,CNG,2022-01-13,26,2022-01-13T19:40:19.628+0000
76344,4812,1,15310002,2022-01-13,2022-01-14,5000,1,1,1275005,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76239,848055,1,15190002,2022-01-13,2022-01-14,5000,2,1,96558,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76230,4135,3,11110000,2022-01-13,2022-01-14,15000,1,2,1298520,REV,2022-01-14,85,2022-01-13T19:40:19.628+0000
76257,848283,2,11100001,2022-01-13,2022-01-14,5000,1,2,1397293,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76589,848103,1,11200000,2022-01-13,2022-01-14,10000,1,1,1376063,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76264,846014,3,15310002,2022-01-13,2022-01-15,5000,1,1,1346710,REV,2022-01-15,23,2022-01-13T19:40:19.628+0000
76963,843727,1,10000003,2022-01-13,2022-01-14,5000,1,2,1347044,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76272,2613,1,11200000,2022-01-13,2022-01-14,5000,1,2,1359950,REV,2022-01-14,85,2022-01-13T19:40:19.628+0000
76230,846695,1,10000301,2022-01-13,2022-01-14,5000,2,1,1322338,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,836848,1,15310017,2022-01-12,2022-01-13,2000,1,1,1275180,REV,2022-01-13,20,2022-01-13T19:40:19.628+0000
76257,128,1,11110000,2022-01-13,2022-01-14,5000,1,2,1304582,REV,2022-01-14,20,2022-01-13T19:40:19.628+0000
76919,828218,2,11110000,2022-01-12,2022-01-13,10000,1,1,1401712,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76950,847101,1,11110000,2022-01-13,2022-01-14,5000,1,2,1368809,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76515,358,1,11110000,2022-01-13,2022-01-14,5000,1,2,1305176,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,842751,3,15310002,2022-01-13,2022-01-14,5000,1,2,1275037,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,844184,4,15190002,2022-01-13,2022-01-14,10000,2,1,1275376,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76375,832638,2,15310002,2022-01-12,2022-01-17,3000,2,1,1290881,REV,2022-01-17,23,2022-01-13T19:40:19.628+0000
76370,844760,2,15310002,2022-01-13,2022-01-14,25000,2,1,1382362,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76921,843624,1,10000003,2022-01-13,2022-01-14,7000,1,1,1329119,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76427,835576,1,15060004,2022-01-12,2022-01-13,10000,1,1,1400804,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76370,3965,4,15310002,2022-01-13,2022-01-14,5000,1,1,11416,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,845231,1,11200000,2022-01-13,2022-01-14,5000,2,1,1404330,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76937,4444,1,15190002,2022-01-13,2022-01-14,25000,1,1,1334550,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76264,2153,1,10000300,2022-01-13,2022-01-14,5000,1,2,52416,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76239,5066,1,15310002,2022-01-13,2022-01-14,5000,1,1,1289778,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76250,843168,3,11200000,2022-01-13,2022-01-14,5000,2,1,1301120,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76264,844409,1,10000301,2022-01-13,2022-01-14,5000,1,2,38264,REV,2022-01-14,20,2022-01-13T19:40:19.628+0000
76344,841243,2,11110000,2022-01-13,2022-01-14,5000,1,1,1404747,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,5263,2,11110000,2022-01-13,2022-01-14,15000,1,1,1316281,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76272,829930,1,15190002,2022-01-12,2022-01-13,19400,1,1,1307045,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76904,3793,1,11100001,2022-01-13,2022-01-14,5000,1,1,1382602,REV,2022-01-14,51,2022-01-13T19:40:19.628+0000
76230,844722,1,10000003,2022-01-13,2022-01-14,5000,2,1,1345238,REV,2022-01-14,84,2022-01-13T19:40:19.628+0000
76520,1359,1,15310002,2022-01-13,2022-01-14,5000,2,1,1295981,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76250,848738,1,11110000,2022-01-13,2022-01-14,5000,1,2,1339545,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76375,823936,1,11110000,2022-01-12,2022-01-17,8000,2,1,1342015,REV,2022-01-17,23,2022-01-13T19:40:19.628+0000
76296,193,1,10000300,2022-01-13,2022-01-14,5000,1,2,1368251,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76293,847253,1,10000301,2022-01-13,2022-01-14,5000,1,2,37226,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76986,823872,1,15310000,2022-01-12,2022-01-13,10000,1,1,1320954,REV,2022-01-13,51,2022-01-13T19:40:19.628+0000
76921,843539,1,11110000,2022-01-13,2022-01-14,5000,1,1,1329119,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76563,847216,2,15190002,2022-01-13,2022-01-14,4000,2,1,1374501,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76949,841644,1,11110000,2022-01-13,2022-01-14,20000,1,1,1382101,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76370,838588,1,15190002,2022-01-12,2022-01-13,10000,1,1,129033,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76377,842905,2,11110000,2022-01-13,2022-01-14,15000,1,2,1304593,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76960,844912,1,15310000,2022-01-13,2022-01-14,10000,1,2,1309813,CON,2022-01-14,10,2022-01-13T19:40:19.628+0000
76331,4867,2,11110000,2022-01-13,2022-01-14,5000,1,2,1294145,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76230,843219,3,15310002,2022-01-13,2022-01-14,7000,2,1,70522,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76272,849396,1,11110000,2022-01-13,2022-01-14,5000,1,1,1348398,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76331,4457,1,10000300,2022-01-13,2022-01-14,5000,2,1,11288,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76230,845391,2,11110000,2022-01-13,2022-01-14,5000,1,2,14468,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76563,825829,1,11110000,2022-01-12,2022-01-12,5000,1,1,1351671,REV,2022-01-12,23,2022-01-13T19:40:19.628+0000
76264,848224,1,11110000,2022-01-13,2022-01-14,10000,1,1,1305308,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76595,843258,1,11110000,2022-01-13,2022-01-14,5000,1,1,1394242,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76239,840923,1,10000301,2022-01-13,2022-01-14,5000,2,1,136572,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,840663,2,15310002,2022-01-13,2022-01-15,10000,2,1,1275288,REV,2022-01-15,23,2022-01-13T19:40:19.628+0000
76919,1547,1,11110000,2022-01-13,2022-01-15,5000,1,2,1304217,REV,2022-01-15,20,2022-01-13T19:40:19.628+0000
76984,5141,1,11110000,2022-01-13,2022-01-14,15000,1,1,69727,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76515,839532,1,15310000,2022-01-12,2022-01-21,5000,1,2,1341274,CON,2022-01-21,35,2022-01-13T19:40:19.628+0000
76921,844141,2,11200000,2022-01-13,2022-01-14,5000,2,1,1398460,REV,2022-01-14,61,2022-01-13T19:40:19.628+0000
76515,842477,1,11110000,2022-01-13,2022-01-14,5000,1,1,1307131,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,4502,3,15310017,2022-01-13,2022-01-14,5000,2,1,1316323,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76331,844675,1,11200000,2022-01-13,2022-01-14,5000,1,2,85122,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76338,3565,1,15310002,2022-01-13,2022-01-14,12000,2,1,1275245,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76257,841271,1,15190002,2022-01-13,2022-01-14,25000,1,1,8867,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76367,3258,1,15190002,2022-01-13,2022-01-15,5000,1,2,1275622,REV,2022-01-15,23,2022-01-13T19:40:19.628+0000
76370,825597,1,15310002,2022-01-12,2022-01-13,33000,1,1,43069,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76919,429,2,11200000,2022-01-13,2022-01-14,15000,1,1,1304454,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76515,840344,1,15190002,2022-01-13,2022-01-14,6000,1,1,1305182,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76951,841799,1,10000003,2022-01-13,2022-01-14,5000,1,2,1334461,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76934,1421,1,15310002,2022-01-13,2022-01-14,10000,1,1,1274967,REV,2022-01-14,61,2022-01-13T19:40:19.628+0000
76338,843342,1,11200000,2022-01-13,2022-01-14,5000,1,2,1275539,REV,2022-01-14,61,2022-01-13T19:40:19.628+0000
76563,5792,1,15310002,2022-01-13,2022-01-14,62000,1,1,1343141,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76285,837310,1,10000301,2022-01-12,2022-01-14,5000,1,2,1333932,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76960,1184,2,11110000,2022-01-13,2022-01-14,5000,1,2,1349930,REV,2022-01-14,85,2022-01-13T19:40:19.628+0000
76239,845587,1,10000301,2022-01-13,2022-01-14,5000,1,2,1307014,REV,2022-01-14,85,2022-01-13T19:40:19.628+0000
76515,5288,1,10000300,2022-01-13,2022-01-14,5000,2,1,1335355,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76520,2979,1,11200000,2022-01-13,2022-01-14,5000,1,1,1298143,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76375,837666,4,15190002,2022-01-12,2022-01-13,6000,1,1,1275354,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76515,839220,1,11110000,2022-01-12,2022-01-13,10000,1,1,1343336,REV,2022-01-13,23,2022-01-13T19:40:19.628+0000
76230,839843,1,11200000,2022-01-12,2022-01-14,5000,1,4,79557,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
76257,3207,1,15310002,2022-01-13,2022-01-14,30000,1,1,1305001,REV,2022-01-14,23,2022-01-13T19:40:19.628+0000
